"","price","speed","hd","ram","screen","cd","multi","premium","trend"
"5367",1890,33,"528","8","15","yes","no","yes",25
"5368",1794,66,"214","4","14","no","no","yes",25
"5369",1899,66,"730","8","14","yes","yes","yes",25
"5370",1545,66,"214","4","14","no","no","yes",25
"5371",1554,33,"214","4","14","no","no","yes",25
"5372",1395,33,"214","4","14","no","no","yes",25
"5373",2339,33,"212","8","17","yes","yes","yes",25
"5374",1795,33,"528","8","14","yes","no","yes",25
"5375",1199,33,"428","4","14","no","no","yes",25
"5376",1454,33,"214","4","14","no","no","yes",25
"5377",1545,66,"540","8","15","no","no","yes",25
"5378",2279,50,"364","8","14","no","no","no",25
"5379",2595,66,"528","8","15","yes","no","yes",25
"5380",1795,66,"540","8","15","yes","yes","yes",25
"5381",2040,33,"1000","8","14","yes","no","yes",25
"5382",1749,66,"425","8","15","yes","no","yes",25
"5383",1604,66,"214","4","14","no","no","yes",25
"5384",1368,50,"428","4","15","no","no","yes",25
"5385",2044,33,"528","8","14","yes","no","yes",25
"5386",1744,33,"214","4","14","no","no","yes",25
"5387",2238,100,"545","8","17","yes","no","yes",26
"5388",1698,66,"540","8","14","yes","yes","yes",26
"5389",1890,100,"340","4","14","no","no","yes",26
"5390",2495,66,"364","8","14","no","no","no",26
"5391",2699,100,"730","16","15","yes","no","yes",26
"5392",1748,50,"428","4","17","yes","yes","yes",26
"5393",1935,66,"1000","8","14","yes","no","yes",26
"5394",2304,66,"720","16","15","yes","no","yes",26
"5395",1454,50,"340","4","14","no","no","yes",26
"5396",2338,100,"850","8","17","yes","no","yes",26
"5397",1799,75,"545","8","15","yes","no","yes",26
"5398",2373,66,"720","16","15","yes","yes","yes",26
"5399",1929,66,"1000","8","14","yes","no","yes",26
"5400",2399,66,"730","16","15","yes","no","yes",26
"5401",1899,100,"545","8","15","yes","no","yes",26
"5402",2723,100,"720","16","15","yes","yes","yes",26
"5403",1745,66,"528","8","14","yes","no","yes",26
"5404",1998,66,"730","8","15","yes","yes","yes",26
"5405",1994,100,"340","4","14","no","no","yes",26
"5406",2340,66,"720","16","15","yes","no","yes",26
"5407",2794,100,"720","16","15","yes","no","yes",26
"5408",2190,100,"528","8","14","yes","no","yes",26
"5409",2940,50,"1000","24","17","yes","no","yes",26
"5410",1840,66,"528","8","14","yes","no","yes",26
"5411",1540,66,"340","4","15","no","no","yes",26
"5412",2285,100,"1000","8","14","yes","no","yes",26
"5413",2190,100,"528","8","15","yes","no","yes",26
"5414",1299,66,"428","4","14","no","no","yes",26
"5415",2990,66,"1000","24","17","yes","no","yes",26
"5416",1944,50,"528","8","14","yes","no","yes",26
"5417",1490,50,"340","4","14","no","no","yes",26
"5418",2095,100,"528","8","14","yes","no","yes",26
"5419",2148,100,"545","8","17","yes","no","yes",26
"5420",2494,66,"720","16","15","yes","no","yes",26
"5421",2254,50,"720","16","15","yes","no","yes",26
"5422",2088,66,"545","8","17","yes","no","yes",26
"5423",2563,100,"270","4","14","no","no","no",26
"5424",3123,100,"1000","24","15","yes","yes","yes",26
"5425",2540,50,"720","16","17","yes","no","yes",26
"5426",1854,100,"340","4","14","no","no","yes",26
"5427",2248,100,"850","8","17","yes","no","yes",26
"5428",1504,66,"340","4","14","no","no","yes",26
"5429",2364,33,"212","8","17","yes","yes","yes",26
"5430",1989,33,"212","8","15","yes","yes","yes",26
"5431",1899,66,"730","8","14","yes","yes","yes",26
"5432",1885,50,"1000","8","14","yes","no","yes",26
"5433",1823,50,"528","8","14","yes","yes","yes",26
"5434",2995,100,"364","8","14","no","no","no",26
"5435",2394,66,"1000","8","17","yes","no","yes",26
"5436",1789,50,"212","8","15","yes","yes","yes",26
"5437",1694,66,"340","4","14","no","no","yes",26
"5438",2338,100,"545","8","17","yes","yes","yes",26
"5439",2273,50,"1000","24","15","yes","yes","yes",26
"5440",2773,66,"1000","24","15","yes","yes","yes",26
"5441",1790,50,"528","8","14","yes","no","yes",26
"5442",2290,50,"720","16","15","yes","no","yes",26
"5443",2444,50,"720","16","15","yes","no","yes",26
"5444",1994,66,"528","8","14","yes","no","yes",26
"5445",1804,66,"528","8","14","yes","no","yes",26
"5446",2245,50,"364","8","14","no","no","no",26
"5447",2138,75,"545","8","17","yes","no","yes",26
"5448",1445,66,"340","4","14","no","no","yes",26
"5449",2690,100,"720","16","15","yes","no","yes",26
"5450",1838,50,"428","4","17","yes","yes","yes",26
"5451",1813,50,"270","4","14","no","no","no",26
"5452",2164,50,"212","8","17","yes","yes","yes",26
"5453",1395,50,"340","4","14","no","no","yes",26
"5454",1245,66,"340","4","14","no","no","yes",26
"5455",2364,66,"425","8","17","yes","yes","yes",26
"5456",1999,100,"850","8","15","yes","no","yes",26
"5457",2063,66,"270","4","14","no","no","no",26
"5458",2894,66,"1000","24","15","yes","no","yes",26
"5459",2019,66,"1000","8","15","yes","no","yes",26
"5460",1399,33,"210","4","14","yes","yes","yes",26
"5461",1368,66,"428","4","15","no","no","yes",26
"5462",2148,75,"545","8","17","yes","yes","yes",26
"5463",2195,66,"528","8","15","yes","no","yes",26
"5464",2238,75,"545","8","17","yes","yes","yes",26
"5465",2654,100,"720","16","15","yes","no","yes",26
"5466",2294,100,"528","8","14","yes","no","yes",26
"5467",1268,50,"428","4","15","no","no","yes",26
"5468",1199,33,"340","4","14","no","no","yes",26
"5469",2704,66,"1000","24","15","yes","no","yes",26
"5470",1998,66,"545","8","17","yes","no","yes",26
"5471",2048,75,"545","8","17","yes","no","yes",26
"5472",1899,75,"545","8","15","yes","yes","yes",26
"5473",1999,100,"420","8","14","yes","no","yes",26
"5474",2259,66,"730","8","17","yes","yes","yes",26
"5475",2195,50,"720","16","15","yes","no","yes",26
"5476",1499,50,"545","4","15","yes","no","yes",26
"5477",1199,50,"428","4","14","no","no","yes",26
"5478",1659,66,"425","8","14","yes","no","yes",26
"5479",1754,50,"528","8","14","yes","no","yes",26
"5480",2940,100,"720","16","17","yes","no","yes",26
"5481",2323,50,"720","16","15","yes","yes","yes",26
"5482",3054,100,"1000","24","15","yes","no","yes",26
"5483",2590,66,"720","16","17","yes","no","yes",26
"5484",3090,100,"1000","24","15","yes","no","yes",26
"5485",1398,50,"540","8","14","yes","yes","yes",26
"5486",2124,66,"425","8","17","yes","no","yes",26
"5487",1699,50,"212","8","14","yes","yes","yes",26
"5488",1748,50,"545","4","17","yes","no","yes",26
"5489",2598,66,"730","16","15","yes","yes","yes",26
"5490",1989,66,"425","8","15","yes","yes","yes",26
"5491",2154,100,"528","8","14","yes","no","yes",26
"5492",1795,100,"340","4","14","no","no","yes",26
"5493",2198,100,"420","8","14","yes","yes","yes",26
"5494",1490,50,"340","4","15","no","no","yes",26
"5495",1999,100,"545","8","15","yes","yes","yes",26
"5496",2595,100,"720","16","15","yes","no","yes",26
"5497",2223,100,"528","8","14","yes","yes","yes",26
"5498",3194,100,"1000","24","15","yes","no","yes",26
"5499",1890,100,"340","4","15","no","no","yes",26
"5500",1599,66,"428","4","15","yes","yes","yes",26
"5501",1899,66,"540","8","15","yes","yes","yes",26
"5502",2595,66,"1000","24","15","yes","no","yes",26
"5503",1599,66,"545","4","15","yes","no","yes",26
"5504",1938,66,"545","4","17","yes","no","yes",26
"5505",1848,66,"545","4","17","yes","no","yes",26
"5506",2654,50,"1000","24","15","yes","no","yes",26
"5507",1848,66,"428","4","17","yes","yes","yes",26
"5508",1599,66,"540","8","15","no","no","yes",26
"5509",3340,100,"1000","24","17","yes","no","yes",26
"5510",2740,66,"1000","24","15","yes","no","yes",26
"5511",2690,50,"1000","24","15","yes","no","yes",26
"5512",1749,66,"545","8","15","yes","no","yes",26
"5513",2745,100,"1000","24","15","yes","no","yes",26
"5514",1599,66,"540","8","14","yes","no","yes",26
"5515",1899,33,"212","8","14","yes","yes","yes",26
"5516",2898,100,"730","16","15","yes","yes","yes",26
"5517",2545,50,"1000","24","15","yes","no","yes",26
"5518",1699,66,"270","4","14","no","no","no",26
"5519",1199,33,"210","4","14","no","no","yes",26
"5520",1790,50,"528","8","15","yes","no","yes",26
"5521",2844,50,"1000","24","15","yes","no","yes",26
"5522",1499,50,"428","4","15","yes","yes","yes",26
"5523",1898,66,"420","8","14","yes","yes","yes",26
"5524",1749,66,"425","8","15","yes","no","yes",26
"5525",1899,66,"730","8","15","yes","no","yes",26
"5526",1899,66,"425","8","14","yes","yes","yes",26
"5527",1540,66,"340","4","14","no","no","yes",26
"5528",1938,66,"428","4","17","yes","yes","yes",26
"5529",1873,66,"528","8","14","yes","yes","yes",26
"5530",1699,66,"420","8","14","yes","no","yes",26
"5531",1799,66,"420","8","14","yes","yes","yes",26
"5532",1299,50,"540","8","14","yes","no","yes",26
"5533",2245,66,"720","16","15","yes","no","yes",26
"5534",1695,50,"528","8","14","yes","no","yes",26
"5535",1840,66,"528","8","15","yes","no","yes",26
"5536",2248,100,"545","8","17","yes","yes","yes",26
"5537",1644,50,"340","4","14","no","no","yes",26
"5538",1838,50,"545","4","17","yes","no","yes",26
"5539",2873,100,"1000","24","15","yes","yes","yes",27
"5540",1398,66,"340","4","14","yes","yes","yes",27
"5541",1899,100,"540","8","15","yes","no","yes",27
"5542",1845,100,"528","8","14","yes","no","yes",27
"5543",1754,66,"528","8","14","yes","no","yes",27
"5544",1799,66,"420","8","14","yes","yes","yes",27
"5545",1699,66,"420","8","14","yes","no","yes",27
"5546",2224,100,"545","8","17","yes","yes","yes",27
"5547",2394,50,"850","16","15","yes","no","yes",27
"5548",1799,66,"730","8","15","yes","no","yes",27
"5549",2108,75,"545","8","17","yes","no","yes",27
"5550",1399,33,"210","4","14","yes","yes","yes",27
"5551",2699,100,"730","16","15","yes","no","yes",27
"5552",1828,66,"270","4","14","no","no","no",27
"5553",1808,50,"545","4","17","yes","no","yes",27
"5554",1299,66,"340","4","14","yes","no","yes",27
"5555",2444,66,"850","16","15","yes","no","yes",27
"5556",1898,66,"420","8","14","yes","yes","yes",27
"5557",2690,66,"1000","24","15","yes","no","yes",27
"5558",1974,66,"545","8","17","yes","no","yes",27
"5559",2208,100,"545","8","17","yes","no","yes",27
"5560",2440,100,"850","16","15","yes","no","yes",27
"5561",1890,75,"730","8","15","yes","yes","yes",27
"5562",2673,50,"1000","24","15","yes","yes","yes",27
"5563",1999,100,"545","8","15","yes","yes","yes",27
"5564",2224,100,"850","8","17","yes","no","yes",27
"5565",1895,50,"364","8","14","no","no","no",27
"5566",1680,75,"540","8","15","yes","no","yes",27
"5567",1645,50,"528","8","14","yes","no","yes",27
"5568",1490,66,"340","4","14","no","no","yes",27
"5569",2095,66,"528","8","15","yes","no","yes",27
"5570",2473,100,"850","16","15","yes","yes","yes",27
"5571",1790,66,"528","8","14","yes","no","yes",27
"5572",1449,66,"270","8","14","no","no","yes",27
"5573",2024,75,"545","8","17","yes","no","yes",27
"5574",2290,66,"850","16","15","yes","no","yes",27
"5575",2890,50,"1000","24","17","yes","no","yes",27
"5576",2690,100,"850","16","17","yes","no","yes",27
"5577",2145,66,"364","8","14","no","no","no",27
"5578",2308,100,"545","8","17","yes","yes","yes",27
"5579",2094,100,"528","8","14","yes","no","yes",27
"5580",1644,66,"340","4","14","no","no","yes",27
"5581",1440,50,"340","4","14","no","no","yes",27
"5582",1640,100,"340","4","15","no","no","yes",27
"5583",1775,75,"540","8","15","yes","yes","yes",27
"5584",1799,100,"425","8","14","yes","no","yes",27
"5585",1440,50,"340","4","15","no","no","yes",27
"5586",1545,100,"340","4","14","no","no","yes",27
"5587",2994,100,"1000","24","15","yes","no","yes",27
"5588",1740,66,"540","8","15","yes","yes","yes",27
"5589",2723,66,"1000","24","15","yes","yes","yes",27
"5590",2840,100,"1000","24","15","yes","no","yes",27
"5591",2208,75,"545","8","17","yes","yes","yes",27
"5592",1395,66,"340","4","14","no","no","yes",27
"5593",2145,50,"850","16","15","yes","no","yes",27
"5594",2315,75,"1080","16","15","yes","yes","yes",27
"5595",1795,75,"730","8","15","yes","no","yes",27
"5596",1545,75,"540","8","15","no","no","yes",27
"5597",1299,66,"270","4","14","no","no","yes",27
"5598",1908,66,"428","4","17","yes","yes","yes",27
"5599",1904,100,"528","8","14","yes","no","yes",27
"5600",1580,66,"540","8","15","yes","no","yes",27
"5601",1445,66,"528","8","14","no","no","yes",27
"5602",1999,100,"420","8","14","yes","no","yes",27
"5603",2198,100,"420","8","14","yes","yes","yes",27
"5604",2124,100,"545","8","17","yes","no","yes",27
"5605",2595,66,"1000","24","15","yes","no","yes",27
"5606",2124,75,"545","8","17","yes","yes","yes",27
"5607",1459,50,"425","4","14","yes","yes","yes",27
"5608",1499,50,"428","4","15","yes","yes","yes",27
"5609",1740,50,"528","8","14","yes","no","yes",27
"5610",1940,100,"528","8","15","yes","no","yes",27
"5611",2035,100,"1000","8","14","yes","no","yes",27
"5612",2645,100,"364","8","14","no","no","no",27
"5613",1840,75,"540","8","15","yes","yes","yes",27
"5614",1454,66,"340","4","14","no","no","yes",27
"5615",1908,66,"545","4","17","yes","no","yes",27
"5616",1599,66,"428","4","15","yes","yes","yes",27
"5617",1740,50,"528","8","15","yes","no","yes",27
"5618",1675,66,"540","8","15","yes","yes","yes",27
"5619",1940,100,"528","8","14","yes","no","yes",27
"5620",1490,66,"340","4","15","no","no","yes",27
"5621",1245,66,"340","4","14","no","no","yes",27
"5622",2794,50,"1000","24","15","yes","no","yes",27
"5623",1659,66,"340","4","17","yes","no","yes",27
"5624",2490,50,"850","16","17","yes","no","yes",27
"5625",1735,50,"1000","8","14","yes","no","yes",27
"5626",1695,66,"730","8","15","yes","no","yes",27
"5627",1749,66,"545","8","15","yes","no","yes",27
"5628",1944,66,"528","8","14","yes","no","yes",27
"5629",1499,66,"365","8","15","no","no","yes",27
"5630",2308,100,"850","8","17","yes","no","yes",27
"5631",2345,100,"850","16","15","yes","no","yes",27
"5632",1885,66,"1000","8","14","yes","no","yes",27
"5633",1199,33,"210","4","14","no","no","yes",27
"5634",1899,75,"545","8","15","yes","yes","yes",27
"5635",1640,100,"340","4","14","no","no","yes",27
"5636",2273,50,"850","16","15","yes","yes","yes",27
"5637",1704,50,"528","8","14","yes","no","yes",27
"5638",1824,66,"545","4","17","yes","no","yes",27
"5639",1199,50,"428","4","14","no","no","yes",27
"5640",2195,66,"850","16","15","yes","no","yes",27
"5641",1594,50,"340","4","14","no","no","yes",27
"5642",2545,50,"1000","24","15","yes","no","yes",27
"5643",1808,50,"428","4","17","yes","yes","yes",27
"5644",1745,75,"540","8","15","yes","no","yes",27
"5645",2095,75,"730","16","15","yes","yes","yes",27
"5646",2640,50,"1000","24","15","yes","no","yes",27
"5647",1195,50,"340","4","14","no","no","yes",27
"5648",2058,66,"545","8","17","yes","no","yes",27
"5649",1395,50,"528","8","14","no","no","yes",27
"5650",1765,66,"540","8","17","no","no","yes",27
"5651",1604,100,"340","4","14","no","no","yes",27
"5652",1799,66,"540","8","14","yes","yes","yes",27
"5653",1773,50,"528","8","14","yes","yes","yes",27
"5654",1679,50,"540","8","14","yes","yes","yes",27
"5655",1578,50,"270","4","14","no","no","no",27
"5656",2654,66,"1000","24","15","yes","no","yes",27
"5657",1749,100,"540","8","15","no","no","yes",27
"5658",2940,66,"1000","24","17","yes","no","yes",27
"5659",2415,75,"730","16","17","yes","yes","yes",27
"5660",1794,100,"340","4","14","no","no","yes",27
"5661",1824,66,"428","4","17","yes","yes","yes",27
"5662",1799,75,"545","8","15","yes","no","yes",27
"5663",1949,100,"730","8","14","yes","no","yes",27
"5664",1999,100,"850","8","15","yes","no","yes",27
"5665",1865,75,"540","8","17","no","no","yes",27
"5666",2898,100,"730","16","15","yes","yes","yes",27
"5667",2328,100,"270","4","14","no","no","no",27
"5668",2594,100,"850","16","15","yes","no","yes",27
"5669",1599,66,"545","4","15","yes","no","yes",27
"5670",2204,50,"850","16","15","yes","no","yes",27
"5671",2155,75,"850","16","15","yes","yes","yes",27
"5672",1404,50,"340","4","14","no","no","yes",27
"5673",2059,66,"730","8","17","yes","no","yes",27
"5674",2604,50,"1000","24","15","yes","no","yes",27
"5675",2540,66,"850","16","17","yes","no","yes",27
"5676",1724,50,"428","4","17","yes","yes","yes",27
"5677",3090,100,"1000","24","17","yes","no","yes",27
"5678",2598,66,"730","16","15","yes","yes","yes",27
"5679",1299,66,"428","4","14","no","no","yes",27
"5680",1724,50,"545","4","17","yes","no","yes",27
"5681",1823,66,"528","8","14","yes","yes","yes",27
"5682",2844,66,"1000","24","15","yes","no","yes",27
"5683",1790,66,"528","8","15","yes","no","yes",27
"5684",1345,50,"340","4","14","no","no","yes",27
"5685",2323,66,"850","16","15","yes","yes","yes",27
"5686",1445,66,"540","8","15","no","no","yes",27
"5687",2240,50,"850","16","15","yes","no","yes",27
"5688",1899,100,"545","8","15","yes","no","yes",27
"5689",2159,66,"540","8","17","yes","yes","yes",27
"5690",1898,66,"730","8","15","yes","yes","yes",27
"5691",2254,66,"850","16","15","yes","no","yes",27
"5692",2745,100,"1000","24","15","yes","no","yes",27
"5693",1499,50,"545","4","15","yes","no","yes",27
"5694",1699,66,"270","4","14","no","no","no",27
"5695",2404,100,"850","16","15","yes","no","yes",27
"5696",2399,66,"730","16","15","yes","no","yes",27
"5697",1894,50,"528","8","14","yes","no","yes",27
"5698",1873,100,"528","8","14","yes","yes","yes",27
"5699",2804,100,"1000","24","15","yes","no","yes",27
"5700",1695,66,"528","8","14","yes","no","yes",27
"5701",1645,66,"540","8","15","yes","no","yes",27
"5702",1645,66,"528","8","14","yes","no","yes",28
"5703",1445,66,"540","8","15","no","no","yes",28
"5704",1799,100,"420","8","14","yes","no","yes",28
"5705",1823,66,"528","8","14","yes","yes","yes",28
"5706",1745,75,"730","8","15","yes","no","yes",28
"5707",1695,66,"730","8","15","yes","no","yes",28
"5708",1404,50,"340","4","14","no","no","yes",28
"5709",1715,75,"540","8","15","yes","no","yes",28
"5710",2540,66,"850","16","17","yes","no","yes",28
"5711",2940,66,"1000","24","17","yes","no","yes",28
"5712",2745,100,"1000","24","15","yes","no","yes",28
"5713",1299,66,"340","4","14","yes","no","yes",28
"5714",1525,75,"540","8","15","no","no","yes",28
"5715",2308,100,"850","8","17","yes","no","yes",28
"5716",2844,66,"1000","24","15","yes","no","yes",28
"5717",1845,100,"528","8","14","yes","no","yes",28
"5718",1660,75,"540","8","15","yes","no","yes",28
"5719",2224,100,"850","8","17","yes","no","yes",28
"5720",1345,50,"340","4","14","no","no","yes",28
"5721",1829,66,"420","8","14","no","no","no",28
"5722",1899,100,"545","8","15","yes","no","yes",28
